coinId,timestamp,readableTimestamp,price,marketCap,totalVolume
ethereum,1639699200000,"12/17/2021, 12:00:00 AM",3971.5597663421136,471365651341.3005,19166579837.021267
binancecoin,1639699200000,"12/17/2021, 12:00:00 AM",526.9418353141148,88739042728.2347,1271490920.8324678
tether,1639699200000,"12/17/2021, 12:00:00 AM",0.9994595425455134,77032025806.2482,54989839083.89934
solana,1639699200000,"12/17/2021, 12:00:00 AM",176.80558474391322,54368442494.9893,2454635867.467667
usd-coin,1639699200000,"12/17/2021, 12:00:00 AM",1.0004251063497358,41803303102.19774,3302815620.876574
cardano,1639699200000,"12/17/2021, 12:00:00 AM",1.2451616665078393,39835060416.94712,1067855730.9631387
ripple,1639699200000,"12/17/2021, 12:00:00 AM",0.8097740287353964,38189684295.14045,2977216204.777967
avalanche-2,1639699200000,"12/17/2021, 12:00:00 AM",98.6440709417485,24123591784.97086,1863618136.5827672
polkadot,1639699200000,"12/17/2021, 12:00:00 AM",26.002561395415963,27675798693.906647,1297342225.9638927
terra-luna,1639699200000,"12/17/2021, 12:00:00 AM",64.31256513575732,24074845860.43528,1857629586.9487386
dogecoin,1639699200000,"12/17/2021, 12:00:00 AM",0.17418598675382954,23088148035.192303,1148546959.1365476
shiba-inu,1639699200000,"12/17/2021, 12:00:00 AM",0.000032872712668936105,18018005905.229992,879083265.3710089
matic-network,1639699200000,"12/17/2021, 12:00:00 AM",2.079372421202235,14237108767.084604,1810769562.570669
binance-usd,1639699200000,"12/17/2021, 12:00:00 AM",0.9996363219051818,14103386794.06084,3781733795.8417163
crypto-com-chain,1639699200000,"12/17/2021, 12:00:00 AM",0.5410795414254239,13665236112.920538,204440280.95102024
wrapped-bitcoin,1639699200000,"12/17/2021, 12:00:00 AM",47644.278935331524,12324786679.992523,370811481.6463835
litecoin,1639699200000,"12/17/2021, 12:00:00 AM",149.22557764066758,10327179713.103558,816602011.4735259
dai,1639699200000,"12/17/2021, 12:00:00 AM",0.9998809497607476,8878141571.608974,582086857.0611023
terrausd,1639699200000,"12/17/2021, 12:00:00 AM",0.9992996483311952,8781289057.453386,130300561.94084218
algorand,1639699200000,"12/17/2021, 12:00:00 AM",1.3880495166297402,8761544238.848186,152159447.81375533
chainlink,1639699200000,"12/17/2021, 12:00:00 AM",18.83067899597354,8756919151.591995,708572570.3077806
okb,1639699200000,"12/17/2021, 12:00:00 AM",31.087097235923267,8068874325.601614,813455828.9144896
tron,1639699200000,"12/17/2021, 12:00:00 AM",0.08555958036126582,8686429917.300417,1191913930.0852172
bitcoin-cash,1639699200000,"12/17/2021, 12:00:00 AM",439.3724516442929,8296894086.11462,1883433440.1875472
uniswap,1639699200000,"12/17/2021, 12:00:00 AM",14.418605204408896,6509173367.275765,164456010.6876684
axie-infinity,1639699200000,"12/17/2021, 12:00:00 AM",98.08489970672825,6632843018.246735,191817756.7402783
stellar,1639699200000,"12/17/2021, 12:00:00 AM",0.25714247453895717,6334177206.6813755,364092841.88762134
cosmos,1639699200000,"12/17/2021, 12:00:00 AM",21.794446035019913,6193652395.81249,303499783.9185485
staked-ether,1639699200000,"12/17/2021, 12:00:00 AM",3935.687271355892,6206399323.125986,15019048.698167337
compound-ether,1639699200000,"12/17/2021, 12:00:00 AM",79.58083867597634,5964080564.901309,31903522.012010958
vechain,1639699200000,"12/17/2021, 12:00:00 AM",0.08195187307672906,5467958482.718947,293238502.02034783
elrond-erd-2,1639699200000,"12/17/2021, 12:00:00 AM",267.7146140535999,5422596298.220891,746325451.6851097
ftx-token,1639699200000,"12/17/2021, 12:00:00 AM",38.43039100038035,5335812870.4135,60530131.53940215
filecoin,1639699200000,"12/17/2021, 12:00:00 AM",37.16626320199462,5161965295.694015,263993579.46902776
near,1639699200000,"12/17/2021, 12:00:00 AM",9.244821840616039,5348523280.152644,297824709.67972666
hedera-hashgraph,1639699200000,"12/17/2021, 12:00:00 AM",0.2631327123644067,4785235480.784773,92553066.73176353
the-sandbox,1639699200000,"12/17/2021, 12:00:00 AM",5.022680243683874,4585840770.673872,938803970.5683985
ethereum-classic,1639699200000,"12/17/2021, 12:00:00 AM",35.27635673751213,4646549374.582516,319225229.3765759
internet-computer,1639699200000,"12/17/2021, 12:00:00 AM",24.386635196906997,4632762280.409249,166524783.055222
cdai,1639699200000,"12/17/2021, 12:00:00 AM",0.021798955826739273,4267898006.626608,98896997.93897688
decentraland,1639699200000,"12/17/2021, 12:00:00 AM",3.1550961476760397,4176204926.4263105,561575493.2061678
theta-token,1639699200000,"12/17/2021, 12:00:00 AM",4.261362206886831,4245965571.690308,116864326.92831932
magic-internet-money,1639699200000,"12/17/2021, 12:00:00 AM",1.0019436190816708,3974101169.085232,289569702.4817474
compound-usd-coin,1639699200000,"12/17/2021, 12:00:00 AM",0.02242629295219237,3658381627.35191,54161081.401127495
tezos,1639699200000,"12/17/2021, 12:00:00 AM",4.344135885325262,3761086281.191701,264407865.96599755
fantom,1639699200000,"12/17/2021, 12:00:00 AM",1.431515666755537,3646251492.5045133,396555484.9709581
gala,1639699200000,"12/17/2021, 12:00:00 AM",0.46907018845261905,3534385189.862954,507225861.7718066
leo-token,1639699200000,"12/17/2021, 12:00:00 AM",3.5859039508649593,3376757048.1826406,404046.66020402586
monero,1639699200000,"12/17/2021, 12:00:00 AM",187.24840855195848,3379336098.6987658,150655641.66274336
klay-token,1639699200000,"12/17/2021, 12:00:00 AM",1.2599221604253836,3207569406.5545964,15318322.677846255
helium,1639699200000,"12/17/2021, 12:00:00 AM",31.954464163013277,3207339938.0499806,37729078.416400455
iota,1639699200000,"12/17/2021, 12:00:00 AM",1.1385860217390626,3154445717.964459,58849103.45191046
the-graph,1639699200000,"12/17/2021, 12:00:00 AM",0.6145750264014314,3221892629.6600647,103918850.37950274
eos,1639699200000,"12/17/2021, 12:00:00 AM",3.2187316364174854,3139940294.2703958,780478778.7299954
pancakeswap-token,1639699200000,"12/17/2021, 12:00:00 AM",12.592073743267903,3153632435.0142574,120214569.1279773
flow,1639699200000,"12/17/2021, 12:00:00 AM",8.709638341253635,2759219299.701285,57327134.78540514
radix,1639699200000,"12/17/2021, 12:00:00 AM",0.28059950217616314,2755605643.758954,1114549.2885871616
loopring,1639699200000,"12/17/2021, 12:00:00 AM",2.1044670398709893,2618283067.130292,242940270.2796018
kusama,1639699200000,"12/17/2021, 12:00:00 AM",280.2671244345552,2514141629.6307435,55291985.878336675
quant-network,1639699200000,"12/17/2021, 12:00:00 AM",183.797311679413,2463430334.514955,48648420.707422405
bittorrent-2,1639699200000,"12/17/2021, 12:00:00 AM",0.0027721121388791297,2571844988.088965,266431958.49929553
arweave,1639699200000,"12/17/2021, 12:00:00 AM",46.222794117292096,2299807323.5085244,73405566.58056991
bitcoin-cash-sv,1639699200000,"12/17/2021, 12:00:00 AM",122.22590982336925,2301121350.8335295,850636252.9824028
amp-token,1639699200000,"12/17/2021, 12:00:00 AM",0.048584660506882815,2327440830.340674,18181147.84352063
blockstack,1639699200000,"12/17/2021, 12:00:00 AM",2.212791872607166,2319699187.5128264,105353020.50571604
aave,1639699200000,"12/17/2021, 12:00:00 AM",174.34472841824802,2337858747.8921695,114349262.37102008
harmony,1639699200000,"12/17/2021, 12:00:00 AM",0.1979994253304213,2265312730.0033,140895339.03860626
enjincoin,1639699200000,"12/17/2021, 12:00:00 AM",2.3830772983357313,2220553494.782291,172657286.14714164
ecash,1639699200000,"12/17/2021, 12:00:00 AM",0.00011422930823805675,2159757876.144614,31026754.870271686
maker,1639699200000,"12/17/2021, 12:00:00 AM",2329.3749181831417,2096509961.7077177,47023606.638950214
olympus,1639699200000,"12/17/2021, 12:00:00 AM",385.81104197808725,2183186145.5415897,13718961.329879006
theta-fuel,1639699200000,"12/17/2021, 12:00:00 AM",0.20416903895752428,1886178773.9046779,26361638.94132006
huobi-btc,1639699200000,"12/17/2021, 12:00:00 AM",48442.96606243873,1930779792.506273,3820789.4126153863
thorchain,1639699200000,"12/17/2021, 12:00:00 AM",6.526294548737456,1941095560.561169,58211514.699671485
waves,1639699200000,"12/17/2021, 12:00:00 AM",18.922083786815154,1887180462.83552,212342759.57593134
kadena,1639699200000,"12/17/2021, 12:00:00 AM",11.778532040689074,1883894123.044513,70410595.44237098
zcash,1639699200000,"12/17/2021, 12:00:00 AM",152.24382567179032,1806700555.493481,245985329.62194997
neo,1639699200000,"12/17/2021, 12:00:00 AM",26.481712406360135,1862762892.0350914,146499479.49218965
basic-attention-token,1639699200000,"12/17/2021, 12:00:00 AM",1.1394775816882967,1697536653.3158062,306611479.02443856
kucoin-shares,1639699200000,"12/17/2021, 12:00:00 AM",21.528434338238323,1655886025.2913823,19806157.61812341
curve-dao-token,1639699200000,"12/17/2021, 12:00:00 AM",3.8563986086621824,1513605018.469946,357057256.2104963
ecomi,1639699200000,"12/17/2021, 12:00:00 AM",0.007200509780419541,1724089198.2073443,10654422.517084211
huobi-token,1639699200000,"12/17/2021, 12:00:00 AM",9.874362303221845,1548125226.654308,86754157.08252944
celsius-degree-token,1639699200000,"12/17/2021, 12:00:00 AM",3.8190938211932752,1612864687.735276,2702287.6642593634
frax,1639699200000,"12/17/2021, 12:00:00 AM",0.9986073901374718,1479785955.4826741,13908522.115059463
celo,1639699200000,"12/17/2021, 12:00:00 AM",3.845391709429119,1412058525.9520571,76435625.97115076
chiliz,1639699200000,"12/17/2021, 12:00:00 AM",0.28033617938421634,1496871376.5423656,145080122.94640934
convex-finance,1639699200000,"12/17/2021, 12:00:00 AM",31.438164844029956,1309145889.7726936,13445334.122301085
dash,1639699200000,"12/17/2021, 12:00:00 AM",130.27625354355888,1365541501.2112012,126661936.42123166
link,1639699200000,"12/17/2021, 12:00:00 AM",235.05606217744196,1383798826.271629,7183463.356066536
true-usd,1639699200000,"12/17/2021, 12:00:00 AM",0.9988138045025411,1320359692.2359362,122465511.3160123
holotoken,1639699200000,"12/17/2021, 12:00:00 AM",0.00787363007638476,1396791550.4698234,118737953.7859445
nexo,1639699200000,"12/17/2021, 12:00:00 AM",2.2947044382562316,1285143631.6427207,8155476.408291914
msol,1639699200000,"12/17/2021, 12:00:00 AM",181.08504120448006,1279303274.9676108,88625016.80008817
paxos-standard,1639699200000,"12/17/2021, 12:00:00 AM",0.9977952991276907,1154767913.5818496,5458127.133904178
compound-governance-token,1639699200000,"12/17/2021, 12:00:00 AM",187.32141020136166,1171424015.3105888,71006511.01270911
nem,1639699200000,"12/17/2021, 12:00:00 AM",0.1262602781013409,1128696639.2974842,116495415.39800023
e-radix,1639699200000,"12/17/2021, 12:00:00 AM",0.28320377889075465,1123864467.410096,5781359.447254393
yearn-finance,1639699200000,"12/17/2021, 12:00:00 AM",24668.154310582362,874236676.903676,403971187.9489859
sushi,1639699200000,"12/17/2021, 12:00:00 AM",5.67083705379185,1090135656.669659,235176655.96363658
iotex,1639699200000,"12/17/2021, 12:00:00 AM",0.11151961303253313,1058599214.2735369,45568805.188385166
spell-token,1639699200000,"12/17/2021, 12:00:00 AM",0.01404515687589667,1103768502.3245559,89583171.23669763
mina-protocol,1639699200000,"12/17/2021, 12:00:00 AM",3.311508096355532,1066440776.1532494,24571372.01627805
osmosis,1639699200000,"12/17/2021, 12:00:00 AM",4.20510230306355,1043231742.9927447,17370716.055126093
1inch,1639699200000,"12/17/2021, 12:00:00 AM",2.586250890133536,1053837588.629821,81004210.947695
xdce-crowd-sale,1639699200000,"12/17/2021, 12:00:00 AM",0.08340770585765522,1019170531.9872826,14966164.807583055
qtum,1639699200000,"12/17/2021, 12:00:00 AM",9.491550571144774,983447643.2317387,139591513.93479243
havven,1639699200000,"12/17/2021, 12:00:00 AM",5.039408926815591,971618359.1114862,45895516.9247325
ethereum-name-service,1639699200000,"12/17/2021, 12:00:00 AM",44.3154278805172,967690234.2302263,157417218.97513753
wax,1639699200000,"12/17/2021, 12:00:00 AM",0.4678075656040547,873423634.2787092,76848508.46500863
bitkub-coin,1639699200000,"12/17/2021, 12:00:00 AM",11.074269539014393,972955044.8606752,88248512.7642383
oasis-network,1639699200000,"12/17/2021, 12:00:00 AM",0.2610435435236075,910678176.6800091,102778941.95994787
gatechain-token,1639699200000,"12/17/2021, 12:00:00 AM",5.772861060570382,905139136.380387,3183782.305443236
compound-usdt,1639699200000,"12/17/2021, 12:00:00 AM",0.021605471854546244,894462605.0729438,1310061.3731007553
bitclout,1639699200000,"12/17/2021, 12:00:00 AM",91.83926917616118,965557467.3707926,15850134.108133212
nxm,1639699200000,"12/17/2021, 12:00:00 AM",131.96420277590275,909726497.7554258,15255.776298206369
livepeer,1639699200000,"12/17/2021, 12:00:00 AM",36.759365111397955,911372838.291595,54520878.96240402
immutable-x,1639699200000,"12/17/2021, 12:00:00 AM",4.936418117099971,928867472.1891897,47134787.75714958
decred,1639699200000,"12/17/2021, 12:00:00 AM",67.05940124249031,910606035.8649478,2596781.1783410073
ankr,1639699200000,"12/17/2021, 12:00:00 AM",0.10120420464918554,825984297.0661213,60720800.87107843
omisego,1639699200000,"12/17/2021, 12:00:00 AM",6.111485735921682,855557150.926533,325897648.64646894
ravencoin,1639699200000,"12/17/2021, 12:00:00 AM",0.08447229833697857,867813387.8507878,21027819.297251463
liquity-usd,1639699200000,"12/17/2021, 12:00:00 AM",1.0068284118157123,844292166.5993773,30780812.956901018
safemoon,1639699200000,"12/17/2021, 12:00:00 AM",0.0000015278545750492142,862491395.2811587,4294822.078230145
metahero,1639699200000,"12/17/2021, 12:00:00 AM",0.157691114186867,859818280.5006669,17927242.546684064
icon,1639699200000,"12/17/2021, 12:00:00 AM",1.2204671966835363,828260018.7408535,40433646.97385887
gnosis,1639699200000,"12/17/2021, 12:00:00 AM",450.44184178859246,841617707.941905,3708502.1444243584
rally-2,1639699200000,"12/17/2021, 12:00:00 AM",0.3716707098560415,838395674.0484043,6174209.1350242235
fei-usd,1639699200000,"12/17/2021, 12:00:00 AM",1.0002456070932475,747378924.935154,79888686.21720381
zencash,1639699200000,"12/17/2021, 12:00:00 AM",67.55468982745114,800750278.5259383,67018153.36058883
renbtc,1639699200000,"12/17/2021, 12:00:00 AM",47665.4325033962,786493093.991271,2565638.7585996566
zilliqa,1639699200000,"12/17/2021, 12:00:00 AM",0.061256744580118615,788523510.1027353,37491932.07393834
siacoin,1639699200000,"12/17/2021, 12:00:00 AM",0.01562175914776985,772827786.5093968,39564117.644497976
wonderland,1639699200000,"12/17/2021, 12:00:00 AM",3474.167460142437,791959362.8973039,69374864.90107514
telcoin,1639699200000,"12/17/2021, 12:00:00 AM",0.013465650184116391,803063671.6753141,22939666.513305243
bancor,1639699200000,"12/17/2021, 12:00:00 AM",3.257306741642393,753070301.8255037,32151248.63093991
ufo-gaming,1639699200000,"12/17/2021, 12:00:00 AM",0.00003090048737730901,784016776.2451667,30886102.30838765
rocket-pool,1639699200000,"12/17/2021, 12:00:00 AM",45.68254033437489,738617915.7934256,611277.7682448543
bitcoin-gold,1639699200000,"12/17/2021, 12:00:00 AM",42.2421011389538,739414181.0360956,8955507.60498203
audius,1639699200000,"12/17/2021, 12:00:00 AM",1.4528737496424078,741439999.8068409,14238946.017283991
illuvium,1639699200000,"12/17/2021, 12:00:00 AM",1149.903640042217,731650916.9024298,26252828.129161157
constitutiondao,1639699200000,"12/17/2021, 12:00:00 AM",0.1286453250341395,648188342.243532,158893101.632505
iostoken,1639699200000,"12/17/2021, 12:00:00 AM",0.029670662029174774,678305342.1888125,43864644.6035795
convex-crv,1639699200000,"12/17/2021, 12:00:00 AM",3.854909866884332,588722851.520605,511238.928072383
0x,1639699200000,"12/17/2021, 12:00:00 AM",0.7821644422149572,659005105.7927862,61505892.02548717
oec-token,1639699200000,"12/17/2021, 12:00:00 AM",47.38119222266632,669700344.9684758,7808752.708325482
render-token,1639699200000,"12/17/2021, 12:00:00 AM",4.2803483481702465,657730694.9922961,46279767.015488625
woo-network,1639699200000,"12/17/2021, 12:00:00 AM",0.7657159138942697,662292171.8447285,21417964.235116106
dogelon-mars,1639699200000,"12/17/2021, 12:00:00 AM",0.0000011494995724484253,635764806.8430551,22928709.28527938
secret,1639699200000,"12/17/2021, 12:00:00 AM",4.08932706777083,634998030.8322946,3910761.9641687665
ontology,1639699200000,"12/17/2021, 12:00:00 AM",0.6775063050599549,591544029.4988028,60731172.33021695
swissborg,1639699200000,"12/17/2021, 12:00:00 AM",0.6303088237146045,599858424.8342682,1664314.390363346
anchor-protocol,1639699200000,"12/17/2021, 12:00:00 AM",3.196009757695983,589680238.4014007,13017068.846604463
raydium,1639699200000,"12/17/2021, 12:00:00 AM",7.624807252753776,594618569.5767508,46060879.144818686
hive,1639699200000,"12/17/2021, 12:00:00 AM",1.5125567787430165,558116571.8452969,39598645.838915445
uma,1639699200000,"12/17/2021, 12:00:00 AM",9.428557316874917,600130345.137912,26177846.104042586
frax-share,1639699200000,"12/17/2021, 12:00:00 AM",16.33474784722855,580991353.9236287,1959335.7248946412
neutrino,1639699200000,"12/17/2021, 12:00:00 AM",0.9823984526732339,551288618.1838175,26877522.823249947
nervos-network,1639699200000,"12/17/2021, 12:00:00 AM",0.019870004195069766,577749466.4860516,13991537.512141243
perpetual-protocol,1639699200000,"12/17/2021, 12:00:00 AM",9.069619857378747,513241243.0135461,11312693.136551151
dydx,1639699200000,"12/17/2021, 12:00:00 AM",8.032043677510835,544098318.5350147,111171810.37224108
defi-kingdoms,1639699200000,"12/17/2021, 12:00:00 AM",8.573644111722242,527492706.0996272,0
digibyte,1639699200000,"12/17/2021, 12:00:00 AM",0.03496554874303245,522078174.1380358,11632909.430264838
kava,1639699200000,"12/17/2021, 12:00:00 AM",3.7000568260743045,532775105.0960952,42889105.41263157
skale,1639699200000,"12/17/2021, 12:00:00 AM",0.2024258567531522,535387168.699147,21671209.757830657
velas,1639699200000,"12/17/2021, 12:00:00 AM",0.22512800408745917,507795603.2739424,2021361.013977343
wazirx,1639699200000,"12/17/2021, 12:00:00 AM",1.0986287614030237,502036845.01210415,7080790.485554634
republic-protocol,1639699200000,"12/17/2021, 12:00:00 AM",0.5159331820031356,515496614.3356939,33259310.49304276
mobox,1639699200000,"12/17/2021, 12:00:00 AM",5.15293165958354,483045353.2681441,80131631.26782405
moonriver,1639699200000,"12/17/2021, 12:00:00 AM",195.5578061746881,499170196.67717946,26262480.031117994
flex-coin,1639699200000,"12/17/2021, 12:00:00 AM",6.093188546013074,479831102.27848023,1158396516.90759
golem,1639699200000,"12/17/2021, 12:00:00 AM",0.45781335866569595,458098111.1024639,5207425.645241356
nucypher,1639699200000,"12/17/2021, 12:00:00 AM",0.7246894352088694,468517315.4628803,21644859.995469686
mask-network,1639699200000,"12/17/2021, 12:00:00 AM",10.894040059504267,457467732.6199309,43383803.262440816
syscoin,1639699200000,"12/17/2021, 12:00:00 AM",0.7915277452110041,499171656.85507107,17823312.714436013
yield-guild-games,1639699200000,"12/17/2021, 12:00:00 AM",5.315358636052312,465834545.22726893,53438289.94183372
serum,1639699200000,"12/17/2021, 12:00:00 AM",3.5014369245934227,466553737.6305048,63586590.70548831
wink,1639699200000,"12/17/2021, 12:00:00 AM",0.0004963240303949166,473286178.9612684,103004882.2886548
polymath,1639699200000,"12/17/2021, 12:00:00 AM",0.5102160667883343,459376958.4511594,20318234.898953397
nano,1639699200000,"12/17/2021, 12:00:00 AM",3.492152477882491,463416828.7264654,15877123.250561006
boba-network,1639699200000,"12/17/2021, 12:00:00 AM",2.9399621096249913,454504052.66843015,4067741.173964311
fx-coin,1639699200000,"12/17/2021, 12:00:00 AM",0.8827567209190799,386889521.0246219,22201082.37011971
reserve-rights-token,1639699200000,"12/17/2021, 12:00:00 AM",0.032826944666788954,432697564.86176944,61242246.11538937
origintrail,1639699200000,"12/17/2021, 12:00:00 AM",1.153064259480566,426366532.26070005,5478770.364008129
vulcan-forged,1639699200000,"12/17/2021, 12:00:00 AM",22.153840459515376,439424517.178624,35338398.135724224
tribe-2,1639699200000,"12/17/2021, 12:00:00 AM",0.9610502001104669,437209084.42282665,12562913.030918546
playdapp,1639699200000,"12/17/2021, 12:00:00 AM",1.3800486094154505,418643393.57308567,7245282.853778596
celer-network,1639699200000,"12/17/2021, 12:00:00 AM",0.0763882808261544,430689862.9216767,136640679.57656923
xyo-network,1639699200000,"12/17/2021, 12:00:00 AM",0.033577966075624535,419067118.1447909,17211377.67465982
ultra,1639699200000,"12/17/2021, 12:00:00 AM",1.4451564020120957,388479401.48515564,13245395.434137786
just,1639699200000,"12/17/2021, 12:00:00 AM",0.05782719166114852,420421061.9698346,266041818.13013908
energy-web-token,1639699200000,"12/17/2021, 12:00:00 AM",9.547383582618753,384295034.034174,4367148.9828303065
xsushi,1639699200000,"12/17/2021, 12:00:00 AM",6.9195648149235165,390673712.3075867,459849.16505460476
starlink,1639699200000,"12/17/2021, 12:00:00 AM",0.00003674370210104975,368246787.10000145,19565275.679655287
coin98,1639699200000,"12/17/2021, 12:00:00 AM",2.045626205540882,377857253.724606,12077601.359839128
constellation-labs,1639699200000,"12/17/2021, 12:00:00 AM",0.15415740762768237,380896130.0555778,1388394.3182183248
rmrk,1639699200000,"12/17/2021, 12:00:00 AM",40.51189809782184,385362216.09709567,10764997.220876869
lisk,1639699200000,"12/17/2021, 12:00:00 AM",2.8225955450510707,406591694.88217014,29210847.46117886
zelcash,1639699200000,"12/17/2021, 12:00:00 AM",1.7282756193658386,382672607.22968537,41698931.1440843
joe,1639699200000,"12/17/2021, 12:00:00 AM",2.3761681753069146,338085328.6606525,35300357.32792618
injective-protocol,1639699200000,"12/17/2021, 12:00:00 AM",8.434183098621848,367977815.86134905,13265985.278764736
casper-network,1639699200000,"12/17/2021, 12:00:00 AM",0.12024780116026486,349180261.71851873,35894301.139842644
superfarm,1639699200000,"12/17/2021, 12:00:00 AM",1.2236907307763414,354571106.892173,28676477.299105685
jasmycoin,1639699200000,"12/17/2021, 12:00:00 AM",0.08106773670444602,386653906.7734857,63862928.484341964
pax-gold,1639699200000,"12/17/2021, 12:00:00 AM",1800.2255818011986,331395807.48487353,7715613.108604426
anyswap,1639699200000,"12/17/2021, 12:00:00 AM",18.941914256142425,325906929.4175194,28492998.6909836
ocean-protocol,1639699200000,"12/17/2021, 12:00:00 AM",0.807923314445389,349805128.7414874,23082867.483109657
